CAN_ID,Priority,TX_Ingress_NS,RX_Egress_NS,E2E_Latency_US
0x18ffa7ef,2,1785199207516469124,1785199207516837019,367
0x18fe50a7,2,1785199207519141922,1785199207519464770,322
0x18ff9528,2,1785199207523015066,1785199207523338404,323
0x18ffefa7,2,1785199207524488057,1785199207524847047,358
0x0,0,1785199207524660686,1785199207524851639,190
0x18fd50a7,2,1785199207524932758,1785199207525220971,288
0x18ff28a7,2,1785199207525304867,1785199207525590692,285
0x18ff2895,2,1785199207525877326,1785199207526214412,337
0x18fe2895,2,1785199207526250046,1785199207526584652,334
0x18fe50a7,2,1785199207529721377,1785199207530091788,370
0x18ffefa7,2,1785199207534795162,1785199207535088622,293
0x1cff50d4,2,1785199207535267233,1785199207535586028,318
0x18ffa7ef,2,1785199207537338591,1785199207537608002,269
0x18fff5d4,2,1785199207537610237,1785199207537963723,353
0x18fe50a7,2,1785199207540082759,1785199207540351326,268
0x18ff9528,2,1785199207543857015,1785199207544213923,356
0x18ffefa7,2,1785199207545427875,1785199207545714177,286
0x0,0,1785199207545599763,1785199207545972250,372
0x18fd50a7,2,1785199207545870447,1785199207546215231,344
0x18ff28a7,2,1785199207546243519,1785199207546585841,342
0x18ff2895,2,1785199207547514918,1785199207547839651,324
0x18fe2895,2,1785199207547786750,1785199207548088965,302
0x1801d08f,2,1785199207549857886,1785199207550214198,356
0x18fe50a7,2,1785199207550731918,1785199207551089380,357
0x18ffefa7,2,1785199207555804498,1785199207556092844,288
0x18ffa7ef,2,1785199207558278539,1785199207558586076,307
0x1cffd4f5,2,1785199207559551420,1785199207559843424,292
0x18ff28ef,2,1785199207559574420,1785199207559848053,273
0xc7f8f,2,1785199207560440285,1785199207560731069,290
0x18fe50a7,2,1785199207561112485,1785199207561466474,353
0x18ff9528,2,1785199207565185682,1785199207565465200,279
0x18ffefa7,2,1785199207566459582,1785199207566754177,294
0x1f2,1,1785199207566632618,1785199207566965436,332
0x18fd50a7,2,1785199207566904802,1785199207567214972,310
0x18ff28a7,2,1785199207567276485,1785199207567587434,310
0x18ff2895,2,1785199207568548922,1785199207568840929,292
0x18fe2895,2,1785199207568821383,1785199207569119187,297
0x18fe50a7,2,1785199207571694532,1785199207571975066,280
0x18ffefa7,2,1785199207576767779,1785199207577090678,322
0x30c,1,1785199207578440918,1785199207578715654,274
0x18ffa7ef,2,1785199207579312486,1785199207579588502,276
0x18fe50a7,2,1785199207581989044,1785199207582347511,358
0x18ff9528,2,1785199207585762022,1785199207586096479,334
0xc7ff7,2,1785199207587335308,1785199207587621715,286
0x1f2,1,1785199207587707325,1785199207587997510,290
0x18fd50a7,2,1785199207588078489,1785199207588374009,295
0x18ff28a7,2,1785199207588101452,1785199207588378508,277
0x18ff2895,2,1785199207589266297,1785199207589589393,323
0x18fe2895,2,1785199207589638480,1785199207589966373,327
0x18fe50a7,2,1785199207592510574,1785199207592843178,332
0x18ff28f4,2,1785199207595483834,1785199207595844001,360
0x10ffd4f4,2,1785199207595856831,1785199207596216999,360
0x18ffefa7,2,1785199207597729024,1785199207598092567,363
0x18ffa7ef,2,1785199207600201990,1785199207600477373,275
0x18fe50a7,2,1785199207602875233,1785199207603216808,341
0x18ffeff4,2,1785199207605848549,1785199207606217649,369
0x18ff9528,2,1785199207607021190,1785199207607342534,321
0xc7ff7,2,1785199207608292997,1785199207608588752,295
0x1f2,1,1785199207608664995,1785199207608968566,303
0x18fd50a7,2,1785199207609036956,1785199207609344305,307
0x18ff28a7,2,1785199207609059770,1785199207609349064,289
0x18ff2895,2,1785199207610226226,1785199207610588930,362
0x18fe2895,2,1785199207610599243,1785199207610969633,370
0xc7f28,2,1785199207613471392,1785199207613844493,373
0x18ffefa7,2,1785199207618544658,1785199207618843346,298
0x18ffa7ef,2,1785199207621016902,1785199207621346652,329
0x18fe50a7,2,1785199207623689071,1785199207623968254,279
0x18ff9528,2,1785199207627862768,1785199207628218813,356
0x10ffd438,2,1785199207628235377,1785199207628590386,355
0xc7ff7,2,1785199207629108353,1785199207629471901,363
0x1f2,1,1785199207629480796,1785199207629846011,365
0x18fd50a7,2,1785199207629853479,1785199207630224861,371
0x18ff28a7,2,1785199207629876515,1785199207630229361,352
0x18ff2895,2,1785199207631041934,1785199207631346135,304
0xc7f14,2,1785199207631513987,1785199207631843967,329
0xc7f28,2,1785199207634288359,1785199207634590698,302
0x10fff4d4,2,1785199207638861850,1785199207639220311,358
0xc7ff7,2,1785199207639433328,1785199207639719328,286
0x10ff38d4,2,1785199207641005319,1785199207641346230,340
0x18ffa7ef,2,1785199207641985961,1785199207642344856,358
0x18fff5d4,2,1785199207643159917,1785199207643470333,310
0x18fe50a7,2,1785199207644732759,1785199207645095401,362
0x18ff9528,2,1785199207648806383,1785199207649098999,292
0x18ffefa7,2,1785199207650079264,1785199207650366957,287
0x1f2,1,1785199207650451577,1785199207650742419,290
0x18fd50a7,2,1785199207650824334,1785199207651119306,294
0x18ff28a7,2,1785199207650847463,1785199207651123843,276
0x18ff2895,2,1785199207652012364,1785199207652345709,333
0x18fe2895,2,1785199207652384713,1785199207652719801,335
0x1801d08f,2,1785199207654457608,1785199207654750793,293
0xc7f28,2,1785199207655329418,1785199207655612883,283
0xc7ff7,2,1785199207660405350,1785199207660720143,314
0x18ffa7ef,2,1785199207662778836,1785199207663095542,316
0xe7fea,2,1785199207664450882,1785199207664723332,272
0x18fe50a7,2,1785199207665622486,1785199207665970291,347
0x18ff9528,2,1785199207669595202,1785199207669971351,376
0x18ffefa7,2,1785199207670968435,1785199207671267328,298
0x1f2,1,1785199207671341544,1785199207671606642,265
0x18fd50a7,2,1785199207671714523,1785199207671989955,275
0x18ff28a7,2,1785199207671737523,1785199207671995474,257
0x18ff2895,2,1785199207672902775,1785199207673220451,317
0x18fe2895,2,1785199207673275051,1785199207673592801,317
0xc7f28,2,1785199207676147607,1785199207676471402,323
0xc7ff7,2,1785199207681221003,1785199207681595143,374
0x18ff28d0,2,1785199207682723475,1785199207683096231,372
0x30c,1,1785199207683105843,1785199207683471470,365
0x18ffa7ef,2,1785199207683777524,1785199207684096838,319
0x18fe50a7,2,1785199207686552341,1785199207686849384,297
0x18ff9528,2,1785199207690526299,1785199207690848278,321
0x18ffefa7,2,1785199207691898327,1785199207692225050,326
0x1f2,1,1785199207692270807,1785199207692594308,323
0x18fd50a7,2,1785199207692642230,1785199207692973659,331
0x18ff28a7,2,1785199207692665138,1785199207692978177,313
0x18ff2895,2,1785199207693830501,1785199207694122099,291
0xc7f14,2,1785199207694302980,1785199207694593950,290
0x18fe50a7,2,1785199207697074796,1785199207697349699,274
0x18ffe5f4,2,1785199207700347980,1785199207700726465,378
0x18ff28f4,2,1785199207700371184,1785199207700731317,360
0x18ffefa7,2,1785199207702237969,1785199207702594181,356
0x18ffa7ef,2,1785199207704609918,1785199207704972987,363
0x18fe50a7,2,1785199207707384531,1785199207707724459,339
0x18ffeff4,2,1785199207710398309,1785199207710723208,324
0x18ff9528,2,1785199207711500672,1785199207711848759,348
0x18ffefa7,2,1785199207712562277,1785199207712854182,291
0x1f2,1,1785199207713215088,1785199207713489605,274
0x18fd50a7,2,1785199207713566493,1785199207713866937,300
0x18ff28a7,2,1785199207713658234,1785199207713871771,213
0x18ff2895,2,1785199207715070725,1785199207715377080,306
0x18fe2895,2,1785199207715192650,1785199207715383932,191
0x18fe50a7,2,1785199207717993819,1785199207718356681,362
0x18ffefa7,2,1785199207723048825,1785199207723352071,303
0x18ffa7ef,2,1785199207725500773,1785199207725853803,353
0x18fe50a7,2,1785199207728213183,1785199207728507515,294
0x18ff9528,2,1785199207732257196,1785199207732595705,338
0x18ffefa7,2,1785199207733630243,1785199207733974626,344
0x1f2,1,1785199207733995852,1785199207734349958,354
0x18fd50a7,2,1785199207734345628,1785199207734613901,268
0x18ff28a7,2,1785199207734437553,1785199207734618401,180
0x18ff2895,2,1785199207735579009,1785199207735855952,276
0xc7f14,2,1785199207736040692,1785199207736352729,312
0x18fe50a7,2,1785199207738793693,1785199207739099960,306
0x18ffefa7,2,1785199207743847367,1785199207744126868,279
0x18fff5d4,2,1785199207744348882,1785199207744645218,296
0xc7fd3,2,1785199207746451796,1785199207746748747,296
0x18fe50a7,2,1785199207749084409,1785199207749372460,288
0x18ff9528,2,1785199207753147348,1785199207753475465,328
0x18ffefa7,2,1785199207754210490,1785199207754502517,292
0x1f2,1,1785199207754862800,1785199207755225699,362
0x18fd50a7,2,1785199207755215558,1785199207755514457,298
0x18ff28a7,2,1785199207755308150,1785199207755519624,211
0x18ff2895,2,1785199207756450328,1785199207756727268,276
0xc7f14,2,1785199207756913177,1785199207757225822,312
0x1801d08f,2,1785199207758938906,1785199207759229833,290
0x18fe50a7,2,1785199207759738271,1785199207760101830,363
0x18ffefa7,2,1785199207764791315,1785199207765101461,310
0x18ffa7ef,2,1785199207767345003,1785199207767612933,267
0x18ff28ef,2,1785199207768316571,1785199207768598152,281
0x18ff1eef,2,1785199207769678211,1785199207769978481,300
0x1cffd4f5,2,1785199207769769655,1785199207769983184,213
0x18fe50a7,2,1785199207770172653,1785199207770476868,304
0x18ffd0ef,2,1785199207770604984,1785199207770978014,373
0x18ff95ef,2,1785199207771677551,1785199207771977307,299
0x87f9c,2,1785199207772830433,1785199207773122025,291
0x18ff38ef,2,1785199207773822890,1785199207774101485,278
0x18ff9528,2,1785199207774585997,1785199207774880408,294
0x18fe38ef,2,1785199207774967772,1785199207775268740,300
0x18ffefa7,2,1785199207775679379,1785199207775979441,300
0x1f2,1,1785199207776031377,1785199207776352051,320
0xc7ea8,2,1785199207776463189,1785199207776756012,292
0x18ff28a7,2,1785199207777024519,1785199207777353473,328
0x1cfe50ef,2,1785199207777116370,1785199207777358121,241
0x18ff2895,2,1785199207778209808,1785199207778484914,275
0xc7f14,2,1785199207778362678,1785199207778728209,365
0x18fff4ef,2,1785199207778664731,1785199207778977504,312
0x18fe50a7,2,1785199207781257679,1785199207781598662,340
0x18ffefa7,2,1785199207786310685,1785199207786600033,289
0x30c,1,1785199207788063119,1785199207788352249,289
0x18ffa7ef,2,1785199207788835781,1785199207789120598,284
0x18fe50a7,2,1785199207791548302,1785199207791853681,305
0x18ff9528,2,1785199207795621370,1785199207795977945,356
0x18ffefa7,2,1785199207796695401,1785199207796986811,291
0x1f2,1,1785199207797327026,1785199207797615976,288
0x18fd50a7,2,1785199207797678932,1785199207797979549,300
0xc7f94,2,1785199207797830949,1785199207797984234,153
0x18ff2895,2,1785199207798933461,1785199207799228841,295
0x18fe2895,2,1785199207799305829,1785199207799601191,295
0x18fe50a7,2,1785199207802128516,1785199207802478163,349
0x18ff28f4,2,1785199207805149479,1785199207805478041,328
0x18fe28f4,2,1785199207805510440,1785199207805852688,342
0x18ffefa7,2,1785199207807327337,1785199207807603793,276
0x18ffa7ef,2,1785199207809783248,1785199207810103099,319
0x18fe50a7,2,1785199207812495398,1785199207812853570,358
0x1cff50f4,2,1785199207815512158,1785199207815854708,342
0x18ffeff4,2,1785199207815872137,1785199207816228892,356
0x18ff9528,2,1785199207816824576,1785199207817105648,281
0x18ffefa7,2,1785199207817776792,1785199207818103774,326
0x1f2,1,1785199207818410140,1785199207818729753,319
0x18fd50a7,2,1785199207818770823,1785199207819105771,334
0xc7f94,2,1785199207818921082,1785199207819110234,189
0x18ff2895,2,1785199207819968649,1785199207820247600,278
0x18fe2895,2,1785199207820328721,1785199207820601525,272
0x18fe50a7,2,1785199207823217797,1785199207823505477,287
0x18ff38f4,2,1785199207826217056,1785199207826502041,284
0x18ffefa7,2,1785199207828338340,1785199207828601015,262
0x18ffa7ef,2,1785199207830792288,1785199207831105858,313
0x18fe50a7,2,1785199207833505846,1785199207833856997,351
0x18ff9528,2,1785199207837699080,1785199207837981852,282
0x10ffd438,2,1785199207838052300,1785199207838355351,303
0x18ffefa7,2,1785199207838725222,1785199207839011978,286
0x1f2,1,1785199207839357181,1785199207839730383,373
0x18fd50a7,2,1785199207839709660,1785199207839990919,281
0xc7f94,2,1785199207839861641,1785199207840232493,370
0xc7f94,2,1785199207841024152,1785199207841355211,331
0x18fe2895,2,1785199207841337058,1785199207841601747,264
0x18fe50a7,2,1785199207844159448,1785199207844480422,320
0x10ff38d4,2,1785199207848603125,1785199207848982203,379
0x18ffefa7,2,1785199207849305288,1785199207849602089,296
0x18fff5d4,2,1785199207850717705,1785199207851001881,284
0x18ffa7ef,2,1785199207851809013,1785199207852107043,298
0xc7f28,2,1785199207854601923,1785199207854893237,291
0x18ff9528,2,1785199207858645102,1785199207858985297,340
0x18ffefa7,2,1785199207859666466,1785199207859982238,315
0x1f2,1,1785199207860298166,1785199207860603032,304
0x18fd50a7,2,1785199207860650516,1785199207860984494,333
0xc7f94,2,1785199207860801922,1785199207860989716,187
0x18ff2895,2,1785199207861883620,1785199207862230934,347
0x18fe2895,2,1785199207862276450,1785199207862603377,326
0x1801d08f,2,1785199207864368716,1785199207864741425,372
0x18fe50a7,2,1785199207865171063,1785199207865481719,310
0x18ffefa7,2,1785199207870244014,1785199207870605164,361
0x18ffa7ef,2,1785199207872676906,1785199207872981711,304
0x18fe50a7,2,1785199207875389594,1785199207875738608,349
0x1cffd4f5,2,1785199207875751814,1785199207876107403,355
0x18ff9528,2,1785199207879654550,1785199207879982945,328
0x18ffefa7,2,1785199207880607044,1785199207880985368,378
0x1f2,1,1785199207881239133,1785199207881603940,364
0xc7ea8,2,1785199207881591390,1785199207881871753,280
0x18ff28a7,2,1785199207881683500,1785199207881876550,193
0x18ff2895,2,1785199207882845753,1785199207883138323,292
0x18fe2895,2,1785199207883217491,1785199207883514692,297
0x18fe50a7,2,1785199207886040474,1785199207886359164,318
0x18ffefa7,2,1785199207891113907,1785199207891484146,370
0x30c,1,1785199207893055673,1785199207893360232,304
0x18ff28d0,2,1785199207893137543,1785199207893365009,227
0x18ffa7ef,2,1785199207893688910,1785199207893983748,294
0xc7f28,2,1785199207896481448,1785199207896858701,377
0x18ff9528,2,1785199207900554628,1785199207900860779,306
0x18ffefa7,2,1785199207901547566,1785199207901858387,310
0x1f2,1,1785199207902180970,1785199207902483422,302
0x18fd50a7,2,1785199207902532801,1785199207902859735,326
0xc7f94,2,1785199207902684874,1785199207902864254,179
0x18ff2895,2,1785199207903796164,1785199207904108916,312
0x18fe2895,2,1785199207904158198,1785199207904484674,326
0x18fe50a7,2,1785199207906982904,1785199207907366960,384
0x18ffe5f4,2,1785199207909987349,1785199207910359616,372
0x18ff28f4,2,1785199207910369754,1785199207910733856,364
0x10ffd4f4,2,1785199207910741826,1785199207911109928,368
0x18ffefa7,2,1785199207912273279,1785199207912607108,333
0x18ffa7ef,2,1785199207914706691,1785199207914988137,281
0x18fe50a7,2,1785199207917419471,1785199207917735887,316
0x18ffeff4,2,1785199207920512878,1785199207920859598,346
0x18ff9528,2,1785199207921584742,1785199207921875576,290
0x18ffefa7,2,1785199207922957159,1785199207923236349,279
0x1f2,1,1785199207922980604,1785199207923246645,266
0x18fd50a7,2,1785199207923344824,1785199207923639718,294
0x18ff28a7,2,1785199207923616581,1785199207923985105,368
0x18ff2895,2,1785199207924888537,1785199207925234638,346
0x18fe2895,2,1785199207925160646,1785199207925484970,324
0x18fe50a7,2,1785199207928033684,1785199207928362868,329
0x18ffefa7,2,1785199207933106876,1785199207933485146,378
0x18ffa7ef,2,1785199207935480584,1785199207935861582,380
0x18fe50a7,2,1785199207938254382,1785199207938606887,352
0x18ff9528,2,1785199207942526894,1785199207942860724,333
0x18ffefa7,2,1785199207943399592,1785199207943736591,336
0x1f2,1,1785199207943772330,1785199207944112090,339
0xc7ea8,2,1785199207944145050,1785199207944485811,340
0x18ff28a7,2,1785199207944416864,1785199207944735958,319
0x18ff2895,2,1785199207945690319,1785199207945985954,295
0x18fe2895,2,1785199207945967521,1785199207946260768,293
0x18fe50a7,2,1785199207948842541,1785199207949113221,270
0x18ffefa7,2,1785199207954215971,1785199207954505350,289
0x10fff4d4,2,1785199207954240027,1785199207954511128,271
0x18fff5d4,2,1785199207956505050,1785199207956863860,358
0x18ffa7ef,2,1785199207956677105,1785199207956868693,191
0x18fe50a7,2,1785199207959150294,1785199207959489536,339
0x18ff9528,2,1785199207963423379,1785199207963738502,315
0x18ffefa7,2,1785199207964295559,1785199207964608592,313
0x1f2,1,1785199207964868000,1785199207965237201,369
0xc7ea8,2,1785199207965240738,1785199207965609940,369
0x18ff28a7,2,1785199207965266164,1785199207965614422,348
0x18ff2895,2,1785199207966428009,1785199207966737177,309
0x18fe2895,2,1785199207966799710,1785199207967113361,313
0x1801d08f,2,1785199207968871383,1785199207969236891,365
0x18fe50a7,2,1785199207969743359,1785199207970112517,369
0x18ffefa7,2,1785199207974816403,1785199207975113666,297
0x18ffa7ef,2,1785199207977288814,1785199207977608935,320
0x18ff28ef,2,1785199207978261586,1785199207978609358,347
0xc7f8f,2,1785199207979432894,1785199207979737668,304
0x18fe50a7,2,1785199207980104927,1785199207980385370,280
0x1cffd4f5,2,1785199207980776589,1785199207981113015,336
0x18ff9528,2,1785199207984349697,1785199207984617799,268
0xc7ff7,2,1785199207985622486,1785199207985988017,365
0x1f2,1,1785199207985995521,1785199207986364145,368
0x18fd50a7,2,1785199207986267112,1785199207986611626,344
0x18ff28a7,2,1785199207986438000,1785199207986616070,178
0x18ff2895,2,1785199207987509901,1785199207987864603,354
0x18fe2895,2,1785199207987883491,1785199207988238472,354
0x18fe50a7,2,1785199207990774048,1785199207991112962,338
0x18ffefa7,2,1785199207995856276,1785199207996151870,295
0x30c,1,1785199207997529896,1785199207997863327,333
